店舗CD,PLUコード,商品名称,メーカーコード,メーカー名,品番,カラー,サイズ,ターゲットコード,ターゲット,アイテムコード,アイテム,部門コード,部門,中分類コード,中分類,大分類コード,大分類名,属性,規格,原価,売価,2025/3/19 PM5:05時点の最終原価単価,数量,2025/3/19 PM5:05時点の最終原価金額,受託数量,2025/3/19 PM5:05時点の最終原価金額,最終仕入日,初回仕入日,最終売上日
00130,4907924634730,BCMB001CI,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001CI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2024/08/07,2023/04/30,2024/07/28
00130,4907924634747,BCMB001CJ,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001CJ,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2024/09/11,2023/04/30,2024/08/28
00130,4907924634754,BCMB001CL,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001CL,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2024/05/09,2022/07/27,2024/04/27
00130,4907924634822,BCMB001DF,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001DF,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2023/08/02,2022/09/14,2023/07/11
00130,4907924634846,BCMB001DI,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001DI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2024/09/11,2022/10/13,2024/09/08
00130,4907924634884,BCMB001DN,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001DN,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2024/09/11,2022/12/07,2024/09/02
00130,4907924634938,BCMB001EF,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001EF,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2023/12/13,2022/12/21,2023/11/29
00130,4907924635010,BCMB001EP,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001EP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2024/07/11,2022/06/22,2024/07/02
00130,4907924635034,BCMB001ES,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001ES,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2023/09/27,2022/07/27,2023/09/24
00130,4907924635065,BCMB001WI,0000028,関西ﾊﾞﾝﾋﾞ,BCMB001WI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,990,3630,990,1,990,0,0,2024/02/28,2023/04/30,2024/02/18
00130,4907924634532,BCMB002AU,0000028,関西ﾊﾞﾝﾋﾞ,BCMB002AU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1140,4180,1140,1,1140,0,0,2024/08/28,2022/08/24,2024/08/21
00130,4907924634570,BCMB002DU,0000028,関西ﾊﾞﾝﾋﾞ,BCMB002DU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1140,4180,1140,1,1140,0,0,2023/04/30,2022/09/14,
00130,4907924668247,BCME001AL,0000028,関西ﾊﾞﾝﾋﾞ,BCME001AL,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2024/11/13,2024/11/13,
00130,4907924668292,BCME001AR,0000028,関西ﾊﾞﾝﾋﾞ,BCME001AR,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2024/11/27,2024/11/27,
00130,4907924668308,BCME001AS,0000028,関西ﾊﾞﾝﾋﾞ,BCME001AS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2024/12/11,2024/10/23,2024/12/02
00130,4907924668384,BCME001CO,0000028,関西ﾊﾞﾝﾋﾞ,BCME001CO,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2025/02/27,2025/02/27,
00130,4907924668391,BCME001CP,0000028,関西ﾊﾞﾝﾋﾞ,BCME001CP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2025/02/27,2025/02/27,
00130,4907924668414,BCME001CS,0000028,関西ﾊﾞﾝﾋﾞ,BCME001CS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2024/12/11,2024/10/23,2024/12/01
00130,4907924668469,BCME001DL,0000028,関西ﾊﾞﾝﾋﾞ,BCME001DL,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2025/01/08,2025/01/08,
00130,4907924668506,BCME001DP,0000028,関西ﾊﾞﾝﾋﾞ,BCME001DP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2024/10/23,2024/10/23,
00130,4907924668513,BCME001DR,0000028,関西ﾊﾞﾝﾋﾞ,BCME001DR,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2025/01/22,2025/01/22,
00130,4907924668520,BCME001DS,0000028,関西ﾊﾞﾝﾋﾞ,BCME001DS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2024/11/27,2024/11/13,2024/11/17
00130,4907924668551,BCME001EI,0000028,関西ﾊﾞﾝﾋﾞ,BCME001EI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2024/10/09,2024/10/09,
00130,4907924668599,BCME001EN,0000028,関西ﾊﾞﾝﾋﾞ,BCME001EN,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1290,4730,1290,1,1290,0,0,2025/02/27,2024/11/27,2025/02/13
00130,4907924668780,BCME002CU,0000028,関西ﾊﾞﾝﾋﾞ,BCME002CU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1500,5500,1500,1,1500,0,0,2025/02/14,2025/02/14,
00130,4907924470451,BG007A-P,0000028,関西ﾊﾞﾝﾋﾞ,BG007A-P,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,1050,1,1050,0,0,2024/01/11,2015/02/27,2023/12/28
00130,4907924470468,BG007A-S,0000028,関西ﾊﾞﾝﾋﾞ,BG007A-S,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,1050,1,1050,0,0,2024/06/12,2015/02/27,2024/05/25
00130,4907924470475,BG007A-U,0000028,関西ﾊﾞﾝﾋﾞ,BG007A-U,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,1050,1,1050,0,0,2023/08/23,2015/02/27,2023/08/11
00130,4907924470666,BG007D-P,0000028,関西ﾊﾞﾝﾋﾞ,BG007D-P,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,910,1,910,0,0,2023/04/30,2015/02/27,
00130,4907924470673,BG007D-S,0000028,関西ﾊﾞﾝﾋﾞ,BG007D-S,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,910,1,910,0,0,2023/04/30,2012/11/20,2014/10/13
00130,4907924470680,BG007D-U,0000028,関西ﾊﾞﾝﾋﾞ,BG007D-U,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,1050,1,1050,0,0,2023/08/23,2012/11/20,2023/08/12
00130,4907924470826,BG007Q-P,0000028,関西ﾊﾞﾝﾋﾞ,BG007Q-P,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,1050,1,1050,0,0,2024/11/13,2021/01/27,2024/10/21
00130,4907924470833,BG007Q-S,0000028,関西ﾊﾞﾝﾋﾞ,BG007Q-S,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,910,1,910,0,0,2023/04/30,2015/12/10,2015/12/11
00130,4907924470598,BG007W-P,0000028,関西ﾊﾞﾝﾋﾞ,BG007W-P,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,910,1,910,0,0,2023/04/30,2015/02/27,
00130,4907924470604,BG007W-S,0000028,関西ﾊﾞﾝﾋﾞ,BG007W-S,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,1050,1,1050,0,0,2025/02/14,2012/11/20,2025/01/21
00130,4907924523690,BGA011AS,0000028,関西ﾊﾞﾝﾋﾞ,BGA011AS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,540,1980,540,1,540,0,0,2023/11/08,2017/11/24,2023/10/29
00130,4907924523706,BGA011AU,0000028,関西ﾊﾞﾝﾋﾞ,BGA011AU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,450,1980,540,1,540,0,0,2024/08/07,2017/11/24,2024/07/25
00130,4907924523713,BGA011GP,0000028,関西ﾊﾞﾝﾋﾞ,BGA011GP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,オメガ,,540,1980,540,1,540,0,0,2023/10/25,2023/10/25,
00130,4907924523720,BGA011GS,0000028,関西ﾊﾞﾝﾋﾞ,BGA011GS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,450,1980,540,1,540,0,0,2023/10/25,2023/10/25,
00130,4907924523737,BGA011GU,0000028,関西ﾊﾞﾝﾋﾞ,BGA011GU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,450,1980,540,1,540,0,0,2023/10/25,2023/10/25,
00130,4907924523751,BGA011OS,0000028,関西ﾊﾞﾝﾋﾞ,BGA011OS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,540,1980,540,1,540,0,0,2023/11/08,2017/11/24,2023/11/04
00130,4907924523768,BGA011OU,0000028,関西ﾊﾞﾝﾋﾞ,BGA011OU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,450,1980,540,1,540,0,0,2023/10/25,2017/11/24,2020/06/15
00130,4907924523904,BGA012ARS,0000028,関西ﾊﾞﾝﾋﾞ,BGA012ARS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,540,1980,540,1,540,0,0,2024/08/28,2018/07/11,2024/08/07
00130,4907924523911,BGA012ARU,0000028,関西ﾊﾞﾝﾋﾞ,BGA012ARU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,540,1980,468,1,468,0,0,2023/04/30,2021/02/10,
00130,4907924523966,BGA012AWS,0000028,関西ﾊﾞﾝﾋﾞ,BGA012AWS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,540,1980,540,1,540,0,0,2024/07/24,2016/06/08,2024/07/19
00130,4907924523973,BGA012AWU,0000028,関西ﾊﾞﾝﾋﾞ,BGA012AWU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,540,1980,540,1,540,0,0,2024/06/26,2021/02/10,2024/06/16
00130,4907924639735,BGB014AS,0000028,関西ﾊﾞﾝﾋﾞ,BGB014AS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,750,2750,750,1,750,0,0,2024/11/13,2023/04/30,2024/10/31
00130,4907924639742,BGB018AS,0000028,関西ﾊﾞﾝﾋﾞ,BGB018AS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,450,1650,450,1,450,0,0,2024/09/11,2022/07/06,2024/09/08
00130,4907924639780,BGB069AS,0000028,関西ﾊﾞﾝﾋﾞ,BGB069AS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,450,1650,450,1,450,0,0,2024/03/27,2022/11/24,2024/03/24
00130,4907924639797,BGB079AU,0000028,関西ﾊﾞﾝﾋﾞ,BGB079AU,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,750,2750,750,1,750,0,0,2024/09/26,2022/06/22,2024/09/14
00130,4907924639803,BGB090AP,0000028,関西ﾊﾞﾝﾋﾞ,BGB090AP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,450,1650,450,1,450,0,0,2025/02/27,2022/06/22,2025/02/15
00130,4907924639810,BGB094AN,0000028,関西ﾊﾞﾝﾋﾞ,BGB094AN,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,450,1650,450,1,450,0,0,2024/11/27,2022/06/08,2024/11/14
00130,4907924639841,BGB107AO,0000028,関西ﾊﾞﾝﾋﾞ,BGB107AO,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,450,1650,450,1,450,0,0,2024/09/26,2023/04/30,
00130,4907924639872,BGB110AN,0000028,関西ﾊﾞﾝﾋﾞ,BGB110AN,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,750,2750,750,1,750,0,0,2023/04/30,2023/04/26,
00130,4907924639896,BGB111AP,0000028,関西ﾊﾞﾝﾋﾞ,BGB111AP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,450,1650,450,1,450,0,0,2023/10/12,2023/04/30,2023/10/06
00130,4907924639926,BGB200DP,0000028,関西ﾊﾞﾝﾋﾞ,BGB200DP,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,900,3300,900,1,900,0,0,2025/02/14,2023/04/30,2025/01/31
00130,4907924639933,BGB200OP,0000028,関西ﾊﾞﾝﾋﾞ,BGB200OP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,900,3300,900,1,900,0,0,2024/03/13,2023/04/30,
00130,4907924640007,BGB420AL,0000028,関西ﾊﾞﾝﾋﾞ,BGB420AL,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,450,1650,450,1,450,0,0,2024/07/24,2022/06/22,2024/07/18
00130,4907924640014,BGB422AP,0000028,関西ﾊﾞﾝﾋﾞ,BGB422AP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,750,2750,750,1,750,0,0,2023/09/13,2023/04/30,
00130,4907924640021,BGB424AS,0000028,関西ﾊﾞﾝﾋﾞ,BGB424AS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,750,2750,750,1,750,0,0,2024/05/22,2022/11/24,2024/05/08
00130,4907924640038,BGB425AR,0000028,関西ﾊﾞﾝﾋﾞ,BGB425AR,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,750,2750,750,1,750,0,0,2024/01/11,2023/04/30,2023/12/25
00130,4907924640090,BGB800AS,0000028,関西ﾊﾞﾝﾋﾞ,BGB800AS,,,,,0000,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,1050,3850,1050,1,1050,0,0,2024/11/13,2022/09/14,2024/10/23
00130,4907924640137,BGB900RP,0000028,関西ﾊﾞﾝﾋﾞ,BGB900RP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1050,3850,1050,1,1050,0,0,2023/10/25,2023/04/30,
00130,4907924640144,BGB900SP,0000028,関西ﾊﾞﾝﾋﾞ,BGB900SP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1050,3850,1050,1,1050,0,0,2023/10/25,2023/04/30,
00130,4907924640151,BGB900WP,0000028,関西ﾊﾞﾝﾋﾞ,BGB900WP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1050,3850,1050,1,1050,0,0,2024/08/07,2023/04/30,2024/07/23
00130,4907924682212,BGE011AP,0000028,関西ﾊﾞﾝﾋﾞ,BGE011AP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,600,2200,600,1,600,0,0,2024/11/27,2024/11/27,
00130,4907924682274,BGE011OP,0000028,関西ﾊﾞﾝﾋﾞ,BGE011OP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,600,2200,600,1,600,0,0,2024/10/23,2024/10/23,
00130,4907924588040,BGLS001AS,0000028,関西ﾊﾞﾝﾋﾞ,BGLS001AS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,900,3300,900,1,900,0,0,2023/10/25,2021/01/27,2023/10/12
00130,4907924588125,BGLS001DS,0000028,関西ﾊﾞﾝﾋﾞ,BGLS001DS,ﾈｲﾋﾞｰ,20-20,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,900,3300,900,1,900,0,0,2025/03/12,2023/10/25,2025/03/02
00130,4907924588323,BGLS001DU,0000028,関西ﾊﾞﾝﾋﾞ,BGLS001DU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,780,3300,900,1,900,0,0,2023/10/25,2023/10/25,
00130,4907924588163,BGLS001FS,0000028,関西ﾊﾞﾝﾋﾞ,BGLS001FS,ﾍﾞｰﾙｵﾚﾝｼﾞ,20-20,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,900,3300,900,1,900,0,0,2023/10/25,2023/10/25,
00130,4907924588200,BGLS001GS,0000028,関西ﾊﾞﾝﾋﾞ,BGLS001GS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,900,3300,900,1,900,0,0,2024/07/24,2021/01/27,2024/07/14
00130,4907924588088,BGLS001WS,0000028,関西ﾊﾞﾝﾋﾞ,BGLS001WS,ﾎﾜｲﾄ,20-20,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,ウレタンバンド,900,3300,900,1,900,0,0,2023/10/25,2023/10/25,
00130,4907924524109,BKA005FL,0000028,関西ﾊﾞﾝﾋﾞ,BKA005FL,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,750,3300,900,1,900,0,0,2024/07/24,2016/06/01,2024/06/10
00130,4907924524178,BKA005WI,0000028,関西ﾊﾞﾝﾋﾞ,BKA005WI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,900,3300,780,1,780,0,0,2023/04/30,2015/11/27,2023/04/11
00130,4907924524185,BKA005WJ,0000028,関西ﾊﾞﾝﾋﾞ,BKA005WJ,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,900,3300,900,1,900,0,0,2023/08/09,2017/01/19,2023/08/06
00130,4907924559293,BKA037MP,0000028,関西ﾊﾞﾝﾋﾞ,BKA037MP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1050,3850,910,1,910,0,0,2023/04/30,2021/01/27,
00130,4907924559316,BKA037MS,0000028,関西ﾊﾞﾝﾋﾞ,BKA037MS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1050,3850,1050,1,1050,0,0,2024/01/24,2021/01/27,2024/01/14
00130,4907924559347,BKA037RP,0000028,関西ﾊﾞﾝﾋﾞ,BKA037RP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1050,3850,910,1,910,0,0,2023/04/30,2021/01/27,
00130,4907924559361,BKA037RS,0000028,関西ﾊﾞﾝﾋﾞ,BKA037RS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1050,3850,910,1,910,0,0,2023/04/30,2021/01/27,2022/06/10
00130,4907924524222,BKA105FS,0000028,関西ﾊﾞﾝﾋﾞ,BKA105FS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,オメガ,,1050,3850,1050,1,1050,0,0,2023/10/25,2023/10/25,
00130,4907924524291,BKA105WN,0000028,関西ﾊﾞﾝﾋﾞ,BKA105WN,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,オメガ,,1050,3850,1050,1,1050,0,0,2024/07/24,2016/07/13,2024/07/11
00130,4907924524314,BKA105WS,0000028,関西ﾊﾞﾝﾋﾞ,BKA105WS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,オメガ,,1050,3850,1050,1,1050,0,0,2024/07/11,2015/10/09,2024/06/29
00130,4907924640663,BKB112AS,0000028,関西ﾊﾞﾝﾋﾞ,BKB112AS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1800,6600,1800,1,1800,0,0,2024/04/24,2023/04/30,2024/04/04
00130,4907924640670,BKB112AU,0000028,関西ﾊﾞﾝﾋﾞ,BKB112AU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1800,6600,1800,1,1800,0,0,2024/08/28,2023/04/30,2024/08/18
00130,4907924640687,BKB112AW,0000028,関西ﾊﾞﾝﾋﾞ,BKB112AW,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1800,6600,1800,1,1800,0,0,2024/05/09,2023/04/30,2024/04/29
00130,4907924640717,BKB112BU,0000028,関西ﾊﾞﾝﾋﾞ,BKB112BU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1800,6600,1800,1,1800,0,0,2023/10/25,2023/10/25,
00130,4907924640724,BKB112BW,0000028,関西ﾊﾞﾝﾋﾞ,BKB112BW,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1800,6600,1800,1,1800,0,0,2024/07/11,2023/04/30,2024/06/29
00130,4907924640793,BKB112DU,0000028,関西ﾊﾞﾝﾋﾞ,BKB112DU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1800,6600,1800,1,1800,0,0,2024/09/26,2023/04/30,2024/09/16
00130,4907924640809,BKB112DW,0000028,関西ﾊﾞﾝﾋﾞ,BKB112DW,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1800,6600,1800,1,1800,0,0,2023/10/25,2023/04/30,
00130,4907924677294,BKE005FI,0000028,関西ﾊﾞﾝﾋﾞ,BKE005FI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1050,3850,1050,1,1050,0,0,2024/11/27,2024/11/27,
00130,4907924677300,BKE005FJ,0000028,関西ﾊﾞﾝﾋﾞ,BKE005FJ,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1050,3850,1050,1,1050,0,0,2025/01/22,2025/01/22,
00130,4907924677348,BKE005WL,0000028,関西ﾊﾞﾝﾋﾞ,BKE005WL,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1050,3850,1050,1,1050,0,0,2024/12/25,2024/11/13,2024/12/22
00130,4907924671742,BKE037GP,0000028,関西ﾊﾞﾝﾋﾞ,BKE037GP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1350,4950,1350,1,1350,0,0,2024/10/09,2024/10/09,
00130,4907924671759,BKE037GS,0000028,関西ﾊﾞﾝﾋﾞ,BKE037GS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1350,4950,1350,1,1350,0,0,2025/02/14,2024/10/09,2025/02/09
00130,4907924677355,BKE105FN,0000028,関西ﾊﾞﾝﾋﾞ,BKE105FN,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1200,4400,1200,1,1200,0,0,2025/03/12,2024/12/11,2025/02/25
00130,4907924677393,BKE105WP,0000028,関西ﾊﾞﾝﾋﾞ,BKE105WP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1200,4400,1200,1,1200,0,0,2024/11/13,2024/11/13,
00130,4907924670417,BKE112BS,0000028,関西ﾊﾞﾝﾋﾞ,BKE112BS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,2250,8250,2250,1,2250,0,0,2025/01/08,2024/10/23,2024/12/26
00130,4907924670493,BKE112DS,0000028,関西ﾊﾞﾝﾋﾞ,BKE112DS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,2250,8250,2250,1,2250,0,0,2024/11/27,2024/11/27,
00130,4907924588576,BKL040AP,0000028,関西ﾊﾞﾝﾋﾞ,BKL040AP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2024/09/11,2021/01/27,2024/09/01
00130,4907924588590,BKL040AS,0000028,関西ﾊﾞﾝﾋﾞ,BKL040AS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2024/08/28,2021/01/27,2024/08/11
00130,4907924588743,BKL040CI,0000028,関西ﾊﾞﾝﾋﾞ,BKL040CI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2024/01/24,2021/01/27,2024/01/15
00130,4907924588798,BKL040CP,0000028,関西ﾊﾞﾝﾋﾞ,BKL040CP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1040,1,1040,0,0,2023/04/30,2021/01/27,2022/03/25
00130,4907924588811,BKL040CS,0000028,関西ﾊﾞﾝﾋﾞ,BKL040CS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2024/11/27,2021/01/27,2024/11/11
00130,4907924588828,BKL040CU,0000028,関西ﾊﾞﾝﾋﾞ,BKL040CU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2024/10/09,2021/01/27,2024/09/30
00130,4907924588903,BKL040DP,0000028,関西ﾊﾞﾝﾋﾞ,BKL040DP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2024/07/11,2021/01/27,2024/07/05
00130,4907924588927,BKL040DS,0000028,関西ﾊﾞﾝﾋﾞ,BKL040DS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2024/09/11,2021/01/27,2024/08/31
00130,4907924588965,BKL040FI,0000028,関西ﾊﾞﾝﾋﾞ,BKL040FI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2024/09/26,2021/01/27,2024/09/15
00130,4907924589344,BKL040RP,0000028,関西ﾊﾞﾝﾋﾞ,BKL040RP,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1040,1,1040,0,0,2023/04/30,2021/01/27,2023/02/06
00130,4907924589368,BKL040RS,0000028,関西ﾊﾞﾝﾋﾞ,BKL040RS,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2024/04/24,2021/01/27,2024/04/20
00130,4907924589375,BKL040RU,0000028,関西ﾊﾞﾝﾋﾞ,BKL040RU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,革バンド,1200,4400,1200,1,1200,0,0,2023/09/13,2021/01/27,2023/09/06
00130,4907924674101,BKLE040AI,0000028,関西ﾊﾞﾝﾋﾞ,BKLE040AI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1500,5500,1500,1,1500,0,0,2024/10/23,2024/10/23,
00130,4907924674408,BKLE040DU,0000028,関西ﾊﾞﾝﾋﾞ,BKLE040DU,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1500,5500,1500,1,1500,0,0,2024/12/11,2024/12/11,
00130,4907924674651,BKLE040RI,0000028,関西ﾊﾞﾝﾋﾞ,BKLE040RI,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,1500,5500,1500,1,1500,0,0,2024/11/13,2024/11/13,
00130,4907924524338,BKM051AH,0000028,関西ﾊﾞﾝﾋﾞ,BKM051AH,,,,,,,0170,バンド交換,0170,バンド交換,0003,時計,,,825,3630,825,1,825,0,0,2017/09/13,2017/09/13,
